,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year,Allstar
18,William Avery,PG,20,MIN,59,1,8.2,0.9,3.1,.309,0.3,1.1,.286,0.6,2.0,.322,.359,0.4,0.6,.667,0.1,0.5,0.7,1.5,0.2,0.0,0.7,1.0,2.6,2000,0.0
19,Toby Bailey,SG,24,PHO,46,2,9.8,1.3,3.0,.414,0.0,0.2,.200,1.2,2.8,.431,.421,1.0,1.4,.692,0.6,1.0,1.6,0.7,0.3,0.1,0.5,1.2,3.5,2000,0.0
20,Vin Baker,C,28,SEA,79,75,36.1,6.5,14.3,.455,0.0,0.1,.250,6.5,14.2,.457,.456,3.6,5.2,.682,2.9,4.8,7.7,1.9,0.6,0.8,2.7,3.6,16.6,2000,0.0
21,Charles Barkley,PF,36,HOU,20,18,31.0,5.3,11.1,.477,0.3,1.3,.231,5.0,9.8,.510,.491,3.6,5.5,.645,3.6,6.9,10.5,3.2,0.7,0.2,2.2,2.4,14.5,2000,0.0
22,Dana Barros,PG,32,BOS,72,0,15.8,2.7,6.0,.451,0.8,2.0,.410,1.9,4.0,.471,.518,0.9,1.1,.868,0.2,1.2,1.4,1.8,0.4,0.1,0.9,1.1,7.2,2000,0.0
23,Brent Barry,SG,28,SEA,80,74,34.1,4.1,8.8,.463,2.1,5.0,.411,2.0,3.9,.529,.579,1.6,2.0,.809,0.6,4.0,4.7,3.6,1.3,0.4,1.8,2.9,11.8,2000,0.0
24,Drew Barry,PG,26,TOT,16,0,9.9,0.9,2.1,.455,0.4,1.1,.389,0.5,0.9,.533,.561,0.3,0.3,.800,0.0,0.8,0.8,2.1,0.1,0.0,0.8,1.4,2.6,2000,0.0
25,Jon Barry,SG,30,SAC,62,1,20.7,2.6,5.6,.465,1.1,2.5,.429,1.5,3.1,.495,.561,1.7,1.9,.922,0.6,2.0,2.6,2.4,1.2,0.1,1.4,1.7,8.0,2000,0.0
26,Tony Battie,C,23,BOS,82,4,18.4,2.7,5.6,.477,0.0,0.1,.125,2.7,5.5,.483,.478,1.2,1.8,.675,1.9,3.1,5.0,0.8,0.6,0.9,0.8,3.0,6.6,2000,0.0
27,Jonathan Bender,SF,19,IND,24,1,5.4,1.0,2.9,.329,0.1,0.5,.167,0.9,2.4,.362,.343,0.7,1.0,.667,0.2,0.7,0.9,0.1,0.0,0.2,0.3,0.8,2.7,2000,0.0
28,Benoit Benjamin,C,35,CLE,3,0,2.7,0.3,1.0,.333,0.0,0.0,,0.3,1.0,.333,.333,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.3,0.7,2000,0.0
29,Corey Benjamin,SG,21,CHI,48,10,18.0,3.0,7.3,.414,0.6,1.9,.348,2.4,5.4,.437,.459,1.0,1.7,.598,0.4,1.4,1.8,1.1,0.6,0.5,1.5,2.5,7.7,2000,0.0
30,Mario Bennett,PF,26,LAC,1,0,3.0,0.0,3.0,.000,0.0,0.0,,0.0,3.0,.000,.000,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2000,0.0
31,Travis Best,PG,27,IND,82,0,20.6,3.3,6.8,.483,0.4,1.1,.376,2.9,5.7,.504,.514,1.9,2.3,.821,0.2,1.5,1.7,3.3,0.9,0.1,1.3,2.5,8.9,2000,0.0
32,Mike Bibby,PG,21,VAN,82,82,38.5,5.6,12.6,.445,0.9,2.6,.363,4.7,10.0,.466,.483,2.4,3.0,.780,0.9,2.8,3.7,8.1,1.6,0.2,3.0,2.1,14.5,2000,0.0
33,Chauncey Billups,SG,23,DEN,13,5,23.5,2.6,7.8,.337,0.5,3.2,.171,2.1,4.6,.450,.371,2.8,3.4,.841,0.6,2.0,2.6,3.0,0.8,0.2,1.8,2.1,8.6,2000,0.0
34,Mookie Blaylock,PG,32,GSW,73,72,33.7,4.5,11.5,.391,1.4,4.1,.336,3.1,7.3,.422,.451,0.9,1.3,.705,0.8,2.9,3.7,6.7,2.0,0.3,2.0,1.7,11.3,2000,0.0
35,Corie Blount,PF,31,PHO,38,1,11.7,1.2,2.3,.494,0.0,0.1,.000,1.2,2.3,.506,.494,0.5,0.9,.576,1.4,1.6,3.0,0.3,0.4,0.2,0.7,2.1,2.8,2000,0.0
36,Muggsy Bogues,PG,35,TOR,80,5,21.6,2.0,4.5,.439,0.2,0.6,.333,1.8,3.8,.456,.462,1.0,1.1,.908,0.3,1.4,1.7,3.7,0.8,0.1,0.7,1.5,5.1,2000,0.0
37,Etdrick Bohannon,PF,26,TOT,13,0,9.1,0.5,1.0,.538,0.0,0.0,,0.5,1.0,.538,.538,1.2,1.8,.625,1.0,1.4,2.4,0.4,0.2,0.5,0.8,1.9,2.2,2000,0.0
38,Calvin Booth,C,23,WAS,11,0,13.0,1.5,4.2,.348,0.0,0.0,,1.5,4.2,.348,.348,0.9,1.3,.714,1.4,1.5,2.9,0.6,0.3,1.3,0.5,2.1,3.8,2000,0.0
39,Lazaro Borrell,SF,27,SEA,17,6,9.8,1.6,3.7,.444,0.0,0.2,.000,1.6,3.5,.467,.444,0.4,0.6,.545,0.8,1.5,2.4,0.6,0.4,0.2,0.4,0.5,3.6,2000,0.0
40,Cal Bowdler,SF,22,ATL,46,0,9.2,1.1,2.5,.426,0.0,0.0,.000,1.1,2.5,.430,.426,0.5,0.8,.632,0.5,1.4,1.8,0.3,0.3,0.2,0.5,1.0,2.7,2000,0.0
41,Bruce Bowen,SF,28,TOT,69,2,12.7,1.0,2.8,.371,0.4,0.8,.466,0.7,2.0,.331,.441,0.4,0.6,.581,0.4,1.0,1.4,0.5,0.3,0.2,0.3,1.7,2.8,2000,0.0
42,Ryan Bowen,SF,24,DEN,52,0,11.3,0.9,2.3,.393,0.0,0.2,.111,0.9,2.1,.417,.397,0.7,1.0,.717,1.4,0.8,2.2,0.4,0.8,0.3,0.3,1.8,2.5,2000,0.0
43,Ira Bowman,SG,26,PHI,11,0,1.8,0.2,0.2,1.000,0.0,0.0,,0.2,0.2,1.000,1.000,0.1,0.2,.500,0.0,0.2,0.2,0.1,0.1,0.0,0.1,0.0,0.5,2000,0.0
44,Earl Boykins,PG,23,TOT,26,0,10.0,2.2,4.5,.483,0.3,0.8,.400,1.8,3.7,.500,.517,0.7,0.9,.783,0.5,0.5,1.0,1.8,0.5,0.0,0.7,0.9,5.3,2000,0.0
45,Shawn Bradley,C,27,DAL,77,54,24.7,3.5,7.2,.479,0.0,0.1,.200,3.4,7.1,.482,.480,1.5,1.9,.765,2.1,4.4,6.5,0.8,0.9,2.5,1.0,3.4,8.4,2000,0.0
46,A.J. Bramlett,C,23,CLE,8,0,7.6,0.5,2.6,.190,0.0,0.0,,0.5,2.6,.190,.190,0.0,0.0,,1.5,1.3,2.8,0.0,0.1,0.0,0.4,1.6,1.0,2000,0.0
47,Elton Brand,PF,20,CHI,81,80,37.0,7.8,16.1,.482,0.0,0.0,.000,7.8,16.1,.483,.482,4.5,6.6,.685,4.3,5.7,10.0,1.9,0.8,1.6,2.8,3.2,20.1,2000,0.0
48,Terrell Brandon,PG,29,MIN,71,71,36.4,6.8,14.7,.466,0.7,1.9,.402,6.1,12.8,.476,.492,2.6,2.9,.899,0.6,2.7,3.4,8.9,1.9,0.4,2.6,2.2,17.1,2000,0.0
49,Chucky Brown,PF,31,TOT,63,29,17.4,2.3,5.2,.451,0.0,0.2,.200,2.3,5.0,.459,.454,0.6,0.8,.692,0.6,2.1,2.7,1.0,0.3,0.3,0.7,1.8,5.3,2000,0.0
50,Dee Brown,PG,31,TOR,38,12,17.7,2.4,6.8,.360,1.8,4.9,.358,0.7,1.9,.366,.490,0.3,0.4,.688,0.2,1.2,1.4,2.3,0.6,0.1,1.0,1.6,6.9,2000,0.0
51,Marcus Brown,SG,25,DET,6,0,7.5,0.7,2.3,.286,0.0,1.2,.000,0.7,1.2,.571,.286,0.3,0.3,1.000,0.5,0.7,1.2,0.5,0.0,0.0,0.5,1.3,1.7,2000,0.0
52,P.J. Brown,PF,30,MIA,80,80,28.8,4.0,8.4,.480,0.0,0.0,.000,4.0,8.4,.481,.480,1.5,2.0,.755,2.7,4.8,7.5,1.8,0.8,0.8,1.3,3.3,9.6,2000,0.0
53,Randy Brown,PG,31,CHI,59,55,27.5,2.7,7.4,.361,0.1,0.1,.500,2.6,7.3,.359,.364,1.1,1.4,.738,0.4,2.1,2.4,3.4,1.0,0.3,1.8,2.0,6.4,2000,0.0
54,Rick Brunson,PG,27,NYK,37,0,7.8,0.8,1.9,.414,0.1,0.4,.154,0.7,1.5,.474,.429,0.3,0.5,.611,0.1,0.6,0.7,1.3,0.2,0.0,0.8,0.9,1.9,2000,0.0
55,Kobe Bryant,SG,21,LAL,66,62,38.2,8.4,17.9,.468,0.7,2.2,.319,7.7,15.7,.489,.488,5.0,6.1,.821,1.6,4.7,6.3,4.9,1.6,0.9,2.8,3.3,22.5,2000,0.0
56,Mark Bryant,PF,34,CLE,75,50,22.8,2.3,4.6,.503,0.0,0.0,,2.3,4.6,.503,.503,1.0,1.3,.809,1.7,3.0,4.7,0.8,0.4,0.4,1.2,3.3,5.7,2000,0.0
57,Greg Buckner,SG,23,DAL,48,1,19.2,2.3,4.9,.476,0.2,0.5,.385,2.1,4.3,.488,.498,0.9,1.3,.683,1.2,2.5,3.6,1.1,0.8,0.4,0.8,3.1,5.7,2000,0.0
58,Jud Buechler,SF,31,DET,58,5,11.3,0.9,2.7,.353,0.3,1.4,.217,0.6,1.3,.507,.410,0.0,0.1,.286,0.5,1.1,1.6,0.6,0.4,0.3,0.2,0.9,2.2,2000,0.0
59,Rodney Buford,SG,22,MIA,34,0,11.4,1.8,4.4,.411,0.2,0.9,.241,1.6,3.6,.451,.434,0.5,0.6,.727,0.3,1.1,1.4,0.6,0.3,0.2,0.3,1.3,4.3,2000,0.0
60,Matt Bullard,PF,32,HOU,56,27,18.3,2.5,6.1,.409,1.4,3.2,.446,1.1,2.9,.368,.525,0.4,0.5,.833,0.2,2.2,2.5,1.1,0.3,0.2,0.6,1.5,6.8,2000,0.0
61,Scott Burrell,SF,29,NJN,74,9,18.1,2.2,5.7,.394,1.1,3.1,.353,1.1,2.5,.444,.492,0.5,0.7,.780,0.9,2.6,3.5,1.0,0.9,0.6,0.5,2.3,6.1,2000,0.0
62,Jason Caffey,PF,26,GSW,71,56,30.4,4.5,9.5,.479,0.0,0.0,.000,4.5,9.5,.480,.479,2.9,4.9,.597,2.7,4.1,6.8,1.7,0.9,0.3,2.4,3.8,12.0,2000,0.0
63,Michael Cage,C,38,NJN,20,7,12.1,0.6,1.2,.500,0.0,0.0,,0.6,1.2,.500,.500,0.2,0.2,1.000,1.7,2.4,4.1,0.5,0.4,0.4,0.2,1.5,1.4,2000,0.0
64,Marcus Camby,C,25,NYK,59,11,26.2,3.8,8.0,.480,0.0,0.0,.500,3.8,7.9,.480,.481,2.5,3.7,.670,2.9,4.9,7.8,0.8,0.7,2.0,1.2,3.5,10.2,2000,0.0
65,Elden Campbell,C,31,CHH,78,77,32.5,4.7,10.6,.446,0.0,0.1,.000,4.7,10.6,.450,.446,3.2,4.6,.690,2.2,5.4,7.6,1.7,0.7,1.9,1.6,3.4,12.7,2000,0.0
66,Antoine Carr,SF,38,VAN,21,0,10.5,1.3,3.0,.438,0.0,0.0,,1.3,3.0,.438,.438,0.5,0.7,.786,0.4,1.1,1.5,0.3,0.1,0.3,0.4,2.0,3.2,2000,0.0
67,Chris Carr,SF-SG,25,TOT,57,2,20.5,3.4,8.7,.395,0.6,1.8,.317,2.9,6.9,.415,.427,1.9,2.2,.856,0.7,2.3,3.0,1.5,0.5,0.3,2.1,2.0,9.3,2000,0.0
68,Anthony Carter,PG,24,MIA,79,30,23.5,2.5,6.4,.395,0.0,0.3,.130,2.5,6.2,.407,.398,1.2,1.6,.750,0.6,1.9,2.5,4.8,1.2,0.1,2.2,2.1,6.3,2000,0.0
69,Vince Carter,SF,23,TOR,82,82,38.1,9.6,20.7,.465,1.2,2.9,.403,8.5,17.8,.475,.493,5.3,6.7,.791,1.8,4.0,5.8,3.9,1.3,1.1,2.2,3.2,25.7,2000,0.0
70,Sam Cassell,PG,30,MIL,81,81,35.8,6.7,14.4,.466,0.3,1.1,.289,6.4,13.3,.481,.477,4.8,5.5,.876,0.9,2.9,3.7,9.0,1.3,0.1,3.3,3.1,18.6,2000,0.0
71,Kelvin Cato,C,25,HOU,65,32,24.3,3.3,6.2,.537,0.0,0.1,.000,3.3,6.1,.543,.537,2.1,3.2,.649,1.6,4.4,6.0,0.4,0.5,1.9,1.1,2.7,8.7,2000,0.0
72,Duane Causwell,C,31,MIA,25,2,7.4,0.8,1.5,.541,0.0,0.0,,0.8,1.5,.541,.541,1.0,1.5,.684,0.4,1.4,1.9,0.1,0.1,0.6,0.4,1.7,2.6,2000,0.0
73,Cedric Ceballos,SF,30,DAL,69,25,29.9,6.5,14.5,.446,0.6,1.9,.328,5.8,12.6,.464,.468,3.0,3.6,.843,2.5,4.2,6.7,1.3,0.8,0.3,1.8,2.4,16.6,2000,0.0
74,John Celestand,PG,22,LAL,16,0,11.6,0.9,2.8,.333,0.1,0.6,.222,0.8,2.3,.361,.356,0.3,0.4,.833,0.1,0.6,0.7,1.3,0.4,0.0,1.0,1.4,2.3,2000,0.0
75,Rex Chapman,SG,32,PHO,53,19,18.1,2.3,6.0,.388,0.8,2.3,.333,1.6,3.7,.421,.452,1.1,1.5,.756,0.2,1.3,1.5,1.2,0.4,0.0,0.7,1.3,6.6,2000,0.0
76,Calbert Cheaney,SG,28,BOS,67,19,19.5,1.8,4.1,.440,0.3,0.8,.333,1.5,3.3,.466,.473,0.1,0.3,.429,0.3,1.7,2.1,1.2,0.7,0.2,0.7,2.4,4.0,2000,0.0
77,Pete Chilcutt,PF,31,TOT,56,2,10.7,0.9,2.3,.417,0.1,0.5,.231,0.8,1.8,.465,.441,0.1,0.1,1.000,0.8,1.5,2.3,0.5,0.3,0.2,0.4,1.3,2.1,2000,0.0
78,Chris Childs,PG,32,NYK,71,2,23.6,2.1,5.0,.409,0.5,1.5,.356,1.5,3.6,.431,.461,0.7,0.8,.797,0.2,1.8,2.1,4.0,0.5,0.1,1.5,3.4,5.3,2000,0.0
79,Doug Christie,SG,29,TOR,73,73,31.0,4.3,10.5,.407,1.4,3.8,.360,2.9,6.7,.434,.472,2.5,3.0,.843,0.9,3.0,3.9,4.4,1.4,0.6,2.0,2.3,12.4,2000,0.0
80,Keon Clark,C,24,DEN,81,20,22.8,3.5,6.5,.542,0.0,0.1,.125,3.5,6.4,.548,.543,1.5,2.2,.688,2.0,4.2,6.2,0.9,0.6,1.4,1.5,2.9,8.6,2000,0.0
81,Keith Closs,C,23,LAC,57,6,14.4,1.7,3.5,.487,0.0,0.1,.000,1.7,3.4,.495,.487,0.8,1.4,.590,1.1,2.0,3.1,0.4,0.2,1.3,0.6,1.4,4.2,2000,0.0
82,Derrick Coleman,PF,32,CHH,74,64,31.7,6.0,13.2,.456,0.7,1.9,.362,5.3,11.3,.471,.482,4.0,5.1,.785,1.7,6.9,8.5,2.4,0.5,1.8,2.3,2.6,16.7,2000,0.0
83,Bimbo Coles,PG,31,ATL,80,54,24.1,3.5,7.6,.455,0.1,0.5,.205,3.4,7.1,.472,.461,1.1,1.3,.817,0.4,1.8,2.2,3.6,0.7,0.1,1.3,2.2,8.1,2000,0.0
84,Marty Conlon,C,32,LAC,3,0,3.0,0.3,0.7,.500,0.0,0.0,,0.3,0.7,.500,.500,0.0,0.0,,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.3,0.7,2000,0.0
85,Tyrone Corbin,SF,37,SAC,54,5,17.4,1.6,4.6,.356,0.2,0.8,.227,1.4,3.8,.384,.377,0.6,0.7,.846,0.7,2.3,3.1,1.1,0.7,0.1,0.5,1.8,4.1,2000,0.0
86,Chris Crawford,PF,24,ATL,55,11,12.1,1.7,4.2,.397,0.1,0.5,.259,1.5,3.7,.416,.413,1.1,1.5,.778,0.9,0.9,1.8,0.6,0.3,0.3,0.7,1.5,4.6,2000,0.0
87,Austin Croshere,PF,24,IND,81,14,23.3,3.6,8.1,.441,0.8,2.1,.362,2.8,5.9,.470,.489,2.4,2.9,.848,1.7,4.7,6.4,1.1,0.5,0.7,1.5,2.5,10.3,2000,0.0
88,John Crotty,PG,30,DET,69,0,13.6,1.5,3.6,.422,0.5,1.2,.413,1.1,2.5,.427,.488,1.2,1.3,.860,0.2,0.8,1.1,1.9,0.4,0.1,0.8,1.5,4.7,2000,0.0
89,Terry Cummings,PF,38,GSW,22,0,18.1,3.5,8.0,.429,0.0,0.0,,3.5,8.0,.429,.429,1.5,1.8,.821,2.0,2.8,4.9,1.0,0.6,0.4,1.2,3.4,8.4,2000,0.0
90,Vonteego Cummings,PG,23,GSW,75,11,23.9,3.5,8.7,.405,0.7,2.0,.325,2.9,6.7,.429,.442,1.7,2.3,.751,0.8,1.7,2.5,3.3,1.2,0.2,1.8,2.3,9.4,2000,0.0
91,Bill Curley,SF-PF,27,TOT,28,0,11.0,1.0,2.4,.426,0.0,0.0,.000,1.0,2.4,.433,.426,0.6,0.9,.720,0.6,1.1,1.8,0.5,0.5,0.1,0.8,2.2,2.7,2000,0.0
92,Dell Curry,SG,35,TOR,67,9,16.3,2.9,6.8,.427,1.4,3.6,.393,1.5,3.2,.467,.532,0.4,0.5,.750,0.2,1.3,1.5,1.3,0.5,0.1,0.6,1.0,7.6,2000,0.0
93,Michael Curry,SG,31,DET,82,3,19.6,2.2,4.6,.480,0.0,0.1,.200,2.2,4.6,.484,.482,1.7,2.0,.839,0.3,1.0,1.3,1.1,0.4,0.1,0.9,2.5,6.2,2000,0.0
94,Erick Dampier,C,24,GSW,21,12,23.6,3.3,8.2,.405,0.0,0.0,,3.3,8.2,.405,.405,1.3,2.4,.529,2.3,4.1,6.4,0.9,0.4,0.7,1.4,3.6,8.0,2000,0.0
95,Antonio Daniels,SG,24,SAS,68,1,17.6,2.4,5.1,.474,0.3,1.0,.333,2.1,4.1,.507,.506,1.1,1.5,.713,0.2,1.0,1.3,2.6,0.8,0.1,0.9,1.1,6.2,2000,0.0
96,Kornél Dávid,SF,28,TOT,32,5,14.8,2.1,4.9,.427,0.0,0.1,.000,2.1,4.8,.435,.427,1.4,1.8,.804,0.8,1.7,2.5,0.5,0.5,0.1,1.0,1.8,5.6,2000,0.0
97,Antonio Davis,C,31,TOR,79,78,31.4,4.0,9.0,.440,0.0,0.0,,4.0,9.0,.440,.440,3.6,4.7,.765,3.0,5.8,8.8,1.3,0.5,1.3,1.5,3.4,11.5,2000,0.0
98,Baron Davis,PG,20,CHH,82,0,18.6,2.2,5.3,.420,0.3,1.4,.225,1.9,3.9,.488,.449,1.2,1.9,.634,0.6,1.4,2.0,3.8,1.2,0.2,1.7,2.5,5.9,2000,0.0
99,Ben Davis,PF,27,PHO,5,0,4.4,0.4,1.2,.333,0.0,0.0,,0.4,1.2,.333,.333,0.0,0.0,,0.6,1.2,1.8,0.4,0.2,0.2,0.6,0.4,0.8,2000,0.0
100,Dale Davis,C,30,IND,74,72,28.7,4.1,8.1,.502,0.0,0.0,,4.1,8.1,.502,.502,1.9,2.7,.685,3.5,6.4,9.9,0.9,0.7,1.3,1.2,2.7,10.0,2000,0.0
101,Emanual Davis,PG,31,SEA,54,2,13.0,1.5,4.1,.364,0.6,1.9,.301,0.9,2.2,.419,.434,0.5,0.7,.684,0.3,1.6,1.9,1.3,0.7,0.1,0.8,1.3,4.0,2000,0.0
102,Hubert Davis,PG,29,DAL,79,15,23.0,2.7,5.9,.468,1.0,2.1,.491,1.7,3.8,.455,.556,0.8,1.0,.870,0.2,1.5,1.7,1.8,0.3,0.0,0.9,1.4,7.4,2000,0.0
103,Mark Davis,SF,26,GSW,23,7,20.2,2.4,6.0,.409,0.0,0.1,.000,2.4,5.9,.415,.409,1.3,2.0,.660,1.3,2.3,3.7,1.7,1.1,0.2,1.7,2.3,6.2,2000,0.0
104,Ricky Davis,SG,20,CHH,48,4,11.9,2.0,3.9,.503,0.0,0.1,.000,2.0,3.8,.514,.503,0.8,1.1,.765,0.6,1.1,1.7,1.3,0.6,0.2,1.0,0.8,4.7,2000,0.0
105,Todd Day,SG,30,PHO,58,1,16.2,2.2,5.7,.394,1.1,2.8,.388,1.1,2.8,.400,.491,1.2,1.9,.667,0.5,1.7,2.2,1.1,0.8,0.4,0.9,2.2,6.8,2000,0.0
106,Andrew DeClercq,C,26,CLE,82,31,22.3,2.7,5.4,.508,0.0,0.0,,2.7,5.4,.508,.508,1.1,2.0,.588,1.9,3.5,5.4,0.7,0.8,0.8,1.3,3.4,6.6,2000,0.0
107,Vinny Del Negro,PG,33,MIL,67,0,18.1,2.3,4.9,.471,0.1,0.4,.333,2.2,4.5,.482,.483,0.5,0.6,.897,0.1,1.5,1.6,2.4,0.5,0.0,0.7,1.2,5.2,2000,0.0
108,Tony Delk,PG,26,SAC,46,1,14.8,2.6,6.1,.430,0.2,0.9,.225,2.4,5.2,.464,.446,1.0,1.3,.797,0.8,1.1,1.9,1.2,0.8,0.1,0.7,1.3,6.4,2000,0.0
109,Derrick Dial,SG,24,SAS,8,0,11.9,2.1,5.8,.370,0.4,1.5,.250,1.8,4.3,.412,.402,0.4,0.6,.600,1.8,1.5,3.3,0.6,0.1,0.1,0.8,1.3,5.0,2000,0.0
110,Michael Dickerson,SG,24,VAN,82,82,37.8,6.8,15.5,.436,1.5,3.5,.409,5.3,11.9,.444,.483,3.3,4.0,.830,1.0,2.5,3.4,2.5,1.4,0.5,2.0,2.8,18.2,2000,0.0
111,Vlade Divac,C,31,SAC,82,81,29.0,4.7,9.3,.503,0.1,0.3,.269,4.6,9.0,.511,.507,2.8,4.1,.691,2.1,5.9,8.0,3.0,1.3,1.3,2.3,3.1,12.3,2000,0.0
112,Michael Doleac,C,22,ORL,81,29,16.5,3.0,6.6,.452,0.0,0.0,.500,3.0,6.6,.452,.453,1.0,1.2,.842,1.1,3.0,4.1,0.8,0.4,0.4,0.8,2.8,7.0,2000,0.0
113,Sherman Douglas,PG,33,NJN,20,2,15.5,2.3,4.5,.500,0.3,0.8,.313,2.0,3.7,.541,.528,1.3,1.4,.893,0.7,0.8,1.5,1.7,0.9,0.0,1.2,1.3,6.0,2000,0.0
114,Bryce Drew,PG,25,HOU,72,5,18.0,2.2,5.7,.383,0.8,2.3,.362,1.4,3.5,.396,.454,0.6,0.7,.849,0.3,1.1,1.4,2.3,0.6,0.0,0.9,1.1,5.8,2000,0.0
115,Chris Dudley,C,34,NYK,47,3,9.8,0.5,1.4,.343,0.0,0.0,,0.5,1.4,.343,.343,0.2,0.6,.333,1.3,1.6,2.9,0.1,0.1,0.4,0.4,2.0,1.2,2000,0.0
116,Tim Duncan,PF,23,SAS,74,74,38.9,8.5,17.3,.490,0.0,0.1,.091,8.5,17.2,.494,.491,6.2,8.1,.761,3.5,8.9,12.4,3.2,0.9,2.2,3.3,2.8,23.2,2000,0.0
117,Howard Eisley,PG,27,UTA,82,5,25.6,3.4,8.2,.418,0.7,2.0,.368,2.7,6.2,.434,.462,1.0,1.2,.824,0.3,1.8,2.1,4.2,0.7,0.1,1.6,2.7,8.6,2000,0.0
